RND,model,MSE,LPIPS_alex,LPIPS_vgg,LPIPS_squeeze,LPIPS_alex_norsz,LPIPS_vgg_norsz,LPIPS_squeeze_norsz
82,Delta,0.080639005,0.38899683952331543,0.4556054174900055,0.31470054388046265,0.2690434753894806,0.4255146384239197,0.20947478711605072
83,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Gaussian,0.009065875,0.37273091077804565,0.43067124485969543,0.27701207995414734,0.2604154050350189,0.37659183144569397,0.3352551758289337
83,Delta,0.032525286,0.3614996671676636,0.5222985744476318,0.28535160422325134,0.2338845133781433,0.46678757667541504,0.197760671377182
84,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Gaussian,0.015117624,0.44244909286499023,0.42282211780548096,0.28944218158721924,0.40445709228515625,0.45302626490592957,0.40719717741012573
84,Delta,0.057040613,0.4422953128814697,0.6021130681037903,0.3960513770580292,0.34520357847213745,0.49755004048347473,0.30423107743263245
85,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,Gaussian,0.01165329,0.39778193831443787,0.4125891327857971,0.27120786905288696,0.3467354476451874,0.446031391620636,0.26392924785614014
85,Delta,0.069863565,0.4961162507534027,0.5869054794311523,0.4456770122051239,0.4898207187652588,0.5850121378898621,0.3941948413848877
86,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Gaussian,0.014330119,0.4021468162536621,0.43366363644599915,0.31264132261276245,0.2863989472389221,0.45971572399139404,0.3293634057044983
86,Delta,0.038136307,0.3463917076587677,0.4643488824367523,0.27073195576667786,0.22480735182762146,0.382190465927124,0.22222453355789185
87,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Gaussian,0.023551235,0.5031761527061462,0.5224746465682983,0.4297962784767151,0.41531044244766235,0.5527629852294922,0.5109681487083435
87,Delta,0.05397655,0.4811219573020935,0.6603412628173828,0.42544057965278625,0.4164629280567169,0.5219073295593262,0.36449068784713745
88,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Gaussian,0.012589242,0.4419049620628357,0.45077964663505554,0.29953163862228394,0.3864130973815918,0.4213933050632477,0.32731571793556213
88,Delta,0.047340672,0.519356906414032,0.6160195469856262,0.4349389672279358,0.2687314748764038,0.5542435646057129,0.29233139753341675
89,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Gaussian,0.012834615,0.4821696877479553,0.4821167588233948,0.3611224591732025,0.4589589834213257,0.49295637011528015,0.4048614501953125
89,Delta,0.061256807,0.4689481854438782,0.5478156805038452,0.4108753204345703,0.3675059676170349,0.5361196994781494,0.31223368644714355
90,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Gaussian,0.009861073,0.48180314898490906,0.4913058578968048,0.3425607979297638,0.33749473094940186,0.48522984981536865,0.5002124309539795
90,Delta,0.0423474,0.41935813426971436,0.5638708472251892,0.33224162459373474,0.2979714572429657,0.5263028144836426,0.3000101149082184
91,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Gaussian,0.013021871,0.35289594531059265,0.40147680044174194,0.24625080823898315,0.23449888825416565,0.382668137550354,0.310220867395401
91,Delta,0.07066378,0.47576895356178284,0.5710611343383789,0.3802434504032135,0.3175400197505951,0.45295244455337524,0.262447714805603
92,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Gaussian,0.013341253,0.4562098979949951,0.45759427547454834,0.3256736695766449,0.27834826707839966,0.4778946042060852,0.44612205028533936
92,Delta,0.055167098,0.4885089099407196,0.5695826411247253,0.3992811143398285,0.3149827718734741,0.5757186412811279,0.2855846881866455
93,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Gaussian,0.01582156,0.5110901594161987,0.5109113454818726,0.38276389241218567,0.43107107281684875,0.518325924873352,0.5142529606819153
93,Delta,0.053746123,0.43780794739723206,0.5210410356521606,0.3523716926574707,0.40010660886764526,0.51937335729599,0.3344877362251282
94,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Gaussian,0.012389417,0.3961484134197235,0.45636114478111267,0.3051184117794037,0.24789604544639587,0.47137778997421265,0.4314222037792206
94,Delta,0.053818632,0.42075103521347046,0.5406000018119812,0.32850316166877747,0.23839694261550903,0.49602222442626953,0.2491564005613327
95,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Gaussian,0.03795113,0.5306383371353149,0.5250988006591797,0.3940789997577667,0.4905543029308319,0.5259075164794922,0.46172890067100525
95,Delta,0.12238864,0.5156077742576599,0.6323044300079346,0.4241983890533447,0.33494579792022705,0.5890088081359863,0.3816566467285156
96,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Gaussian,0.01503377,0.4845888316631317,0.49992644786834717,0.32566872239112854,0.5132350921630859,0.47042909264564514,0.34545382857322693
96,Delta,0.07367853,0.5143694281578064,0.5705095529556274,0.385201096534729,0.4335285425186157,0.5105673670768738,0.33299916982650757
97,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Gaussian,0.018281298,0.451352596282959,0.4285019636154175,0.30280452966690063,0.36727145314216614,0.446052610874176,0.4333239197731018
97,Delta,0.073118806,0.42325180768966675,0.5372987985610962,0.3478519320487976,0.22384867072105408,0.4441298842430115,0.16767466068267822
98,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Gaussian,0.012397375,0.42210015654563904,0.45001810789108276,0.31256213784217834,0.34847015142440796,0.4487314522266388,0.40155017375946045
98,Delta,0.05692715,0.39619511365890503,0.49388307332992554,0.31717953085899353,0.23668217658996582,0.47742486000061035,0.21289019286632538
99,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Gaussian,0.012953006,0.4535621702671051,0.4715668559074402,0.3649158775806427,0.29488620162010193,0.46276766061782837,0.41024452447891235
99,Delta,0.04468633,0.45150771737098694,0.5289841890335083,0.3552321195602417,0.2516476809978485,0.47330179810523987,0.2945145070552826
100,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,Gaussian,0.008708136,0.3348613977432251,0.3790401220321655,0.24272628128528595,0.24432045221328735,0.4067040681838989,0.3227470815181732
100,Delta,0.09216201,0.4791865944862366,0.6132698655128479,0.39056846499443054,0.39781659841537476,0.4978553354740143,0.27490153908729553
101,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,Gaussian,0.017341984,0.43390247225761414,0.45482802391052246,0.3201545476913452,0.41844087839126587,0.4646790027618408,0.4034527838230133
101,Delta,0.07662196,0.4801555871963501,0.6093549728393555,0.3907438814640045,0.26628974080085754,0.5488898754119873,0.34607651829719543
102,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Gaussian,0.024956955,0.5069959163665771,0.5130701065063477,0.4012465476989746,0.4881943464279175,0.5347298383712769,0.44307753443717957
102,Delta,0.06821034,0.26619404554367065,0.38204044103622437,0.2048061490058899,0.19644629955291748,0.27826401591300964,0.17003366351127625
103,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Gaussian,0.012538567,0.38086649775505066,0.38971638679504395,0.25935474038124084,0.35846322774887085,0.42332741618156433,0.288923978805542
103,Delta,0.041985884,0.46995460987091064,0.5879870057106018,0.386574387550354,0.3315221071243286,0.556684672832489,0.32059070467948914
104,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Gaussian,0.010216991,0.3789469599723816,0.4197336733341217,0.2656511068344116,0.27390027046203613,0.4113543629646301,0.31975531578063965
104,Delta,0.05907595,0.38874682784080505,0.5198637247085571,0.32311496138572693,0.23462499678134918,0.3970426321029663,0.20572075247764587
105,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Gaussian,0.012866727,0.3758332133293152,0.41820257902145386,0.28872883319854736,0.37287211418151855,0.4030758738517761,0.31159836053848267
105,Delta,0.038648214,0.3401810824871063,0.49216875433921814,0.267707496881485,0.3140900731086731,0.35223162174224854,0.18350297212600708
106,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Gaussian,0.012763605,0.42599281668663025,0.4651150703430176,0.33526331186294556,0.3155566453933716,0.47706693410873413,0.46367189288139343
106,Delta,0.06861601,0.3762659430503845,0.5165945291519165,0.3209071755409241,0.2593227028846741,0.4283287525177002,0.2727605998516083
107,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Gaussian,0.016333101,0.4503515958786011,0.4352303743362427,0.32644885778427124,0.337861031293869,0.45933377742767334,0.3971189558506012
107,Delta,0.07838904,0.429273784160614,0.5157095789909363,0.3202078342437744,0.23823560774326324,0.4399900734424591,0.21047917008399963
108,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Gaussian,0.014009613,0.4838334619998932,0.49572351574897766,0.34171485900878906,0.36398011445999146,0.47627854347229004,0.3135833144187927
108,Delta,0.040967908,0.5238158702850342,0.5706822276115417,0.4091576933860779,0.3557364344596863,0.5419455766677856,0.35221463441848755
109,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Gaussian,0.029464899,0.5174148082733154,0.5003889799118042,0.37477347254753113,0.405813604593277,0.5060760974884033,0.34360501170158386
109,Delta,0.07014015,0.39621609449386597,0.47301146388053894,0.309571236371994,0.2036091536283493,0.35121020674705505,0.21186670660972595
110,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Gaussian,0.009833876,0.3811044692993164,0.4355430006980896,0.28164902329444885,0.26158639788627625,0.44748541712760925,0.37862008810043335
110,Delta,0.04966715,0.35582301020622253,0.5086046457290649,0.2955701947212219,0.3286150097846985,0.3804882764816284,0.22901922464370728
111,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Gaussian,0.02750586,0.5188149213790894,0.5056589841842651,0.3796365559101105,0.35104313492774963,0.515450119972229,0.46010512113571167
111,Delta,0.054885607,0.3695894479751587,0.44447800517082214,0.26434338092803955,0.24419239163398743,0.3424559235572815,0.21605318784713745
112,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Gaussian,0.011347946,0.45004141330718994,0.47172701358795166,0.3097109794616699,0.4289076328277588,0.4712624251842499,0.431918740272522
112,Delta,0.034726515,0.43151727318763733,0.5554224252700806,0.32869666814804077,0.3184919059276581,0.4945092499256134,0.22635549306869507
113,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Gaussian,0.032007594,0.5633313059806824,0.5203146934509277,0.4504937529563904,0.4860312342643738,0.5295417308807373,0.5650789737701416
113,Delta,0.07347645,0.38858383893966675,0.4732058048248291,0.30634599924087524,0.2344307154417038,0.35305356979370117,0.304752916097641
114,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,Gaussian,0.015344049,0.3847990334033966,0.4222545921802521,0.29690325260162354,0.351313054561615,0.4299120306968689,0.3882313370704651
114,Delta,0.07890008,0.4654998183250427,0.6074502468109131,0.40058469772338867,0.27340686321258545,0.5286768674850464,0.2906465530395508
115,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Gaussian,0.014604042,0.40613865852355957,0.4443463087081909,0.2862361669540405,0.46655791997909546,0.4211060404777527,0.23412062227725983
115,Delta,0.06656473,0.5579880475997925,0.6575456261634827,0.5126779079437256,0.6200793981552124,0.6303743720054626,0.4821210503578186
116,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Gaussian,0.008994296,0.37592002749443054,0.4147321581840515,0.3018043041229248,0.2557632029056549,0.4341287612915039,0.3188234567642212
116,Delta,0.035371248,0.3940976858139038,0.5322446227073669,0.3215540051460266,0.24090392887592316,0.45406389236450195,0.20087149739265442
117,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Gaussian,0.015300415,0.5283187627792358,0.48920780420303345,0.34718209505081177,0.3871752619743347,0.4921104311943054,0.48317795991897583
117,Delta,0.041076172,0.4517347514629364,0.5365948677062988,0.3555539846420288,0.3693777322769165,0.5244943499565125,0.34650498628616333
118,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Gaussian,0.01196619,0.4892383813858032,0.4648284912109375,0.3490312397480011,0.3266802430152893,0.481344610452652,0.49796977639198303
118,Delta,0.03573498,0.5505462884902954,0.6127765774726868,0.43208882212638855,0.3695061206817627,0.5614912509918213,0.37412166595458984
119,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Gaussian,0.0108719915,0.4979235529899597,0.5275628566741943,0.3778802156448364,0.3105292022228241,0.520226001739502,0.40701693296432495
119,Delta,0.073450305,0.5223960280418396,0.569043755531311,0.41022318601608276,0.35904598236083984,0.5234797596931458,0.31006455421447754
120,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Gaussian,0.019291641,0.47216305136680603,0.4635877013206482,0.3182755410671234,0.36547911167144775,0.46960383653640747,0.35749566555023193
120,Delta,0.08503819,0.49933770298957825,0.6028501987457275,0.3835936486721039,0.3286929428577423,0.5766667127609253,0.3302123248577118
121,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Gaussian,0.012692466,0.4546453654766083,0.47112637758255005,0.3276824653148651,0.3830646872520447,0.47561752796173096,0.45158305764198303
121,Delta,0.06753488,0.5076206922531128,0.6166996955871582,0.38907378911972046,0.4435402452945709,0.5677473545074463,0.34345176815986633
122,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Gaussian,0.011469223,0.47948718070983887,0.46362921595573425,0.3419550657272339,0.3647648096084595,0.4812343418598175,0.46254390478134155
122,Delta,0.04906565,0.5577947497367859,0.6762436032295227,0.4297080934047699,0.34676027297973633,0.5710227489471436,0.3376295268535614
123,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Gaussian,0.013830817,0.4731910824775696,0.4918809235095978,0.3470287322998047,0.2948228120803833,0.5142542123794556,0.4726763963699341
123,Delta,0.070400655,0.5496149063110352,0.6120055913925171,0.4747539460659027,0.36513757705688477,0.5528409481048584,0.3879266083240509
124,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Gaussian,0.011859298,0.3915224075317383,0.4138052463531494,0.2740344703197479,0.40007483959198,0.4600464999675751,0.3763464093208313
124,Delta,0.03216178,0.3414962887763977,0.4648517370223999,0.2675589919090271,0.1366625875234604,0.3427017331123352,0.16613127291202545
125,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Gaussian,0.011917986,0.4083894193172455,0.4458768367767334,0.30419468879699707,0.33029213547706604,0.4699956476688385,0.40922847390174866
125,Delta,0.03854518,0.44232282042503357,0.59078049659729,0.3554849624633789,0.33235055208206177,0.5356009006500244,0.28574898838996887
126,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Gaussian,0.012426742,0.43443387746810913,0.4583001136779785,0.32530444860458374,0.35297340154647827,0.4678916037082672,0.44720685482025146
126,Delta,0.0635142,0.4707798659801483,0.5702122449874878,0.3681875169277191,0.32217830419540405,0.5682538747787476,0.3090466558933258
127,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Gaussian,0.010635327,0.39627203345298767,0.4328940212726593,0.3159337043762207,0.3258865475654602,0.4229612648487091,0.3693060576915741
127,Delta,0.02755557,0.38941922783851624,0.525959849357605,0.3129064440727234,0.22278374433517456,0.47700977325439453,0.24252325296401978
128,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Gaussian,0.012255243,0.4000629782676697,0.44766053557395935,0.3069480061531067,0.3352539539337158,0.463424950838089,0.40986260771751404
128,Delta,0.044603363,0.393727570772171,0.5188324451446533,0.3212408125400543,0.2129390835762024,0.4046209454536438,0.1793619692325592
129,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Gaussian,0.009037702,0.33245956897735596,0.3610135316848755,0.2340712696313858,0.19594421982765198,0.37789973616600037,0.22194373607635498
129,Delta,0.052737415,0.47429418563842773,0.6258610486984253,0.4138205051422119,0.3820093870162964,0.5957552194595337,0.37664666771888733
130,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,Gaussian,0.014524184,0.4271717667579651,0.418406218290329,0.2832908034324646,0.4348567724227905,0.4850239157676697,0.4010378122329712
130,Delta,0.063411094,0.4886401891708374,0.6234866976737976,0.382233202457428,0.3927823305130005,0.5739215016365051,0.340986043214798
131,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Gaussian,0.0129570775,0.47380340099334717,0.4599308669567108,0.32349225878715515,0.39307910203933716,0.48238232731819153,0.44522619247436523
131,Delta,0.050811578,0.5354334115982056,0.6254380941390991,0.411712110042572,0.43464502692222595,0.5590360164642334,0.33376479148864746
132,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Gaussian,0.012423769,0.43383607268333435,0.4576207995414734,0.3152942955493927,0.2957168221473694,0.44916483759880066,0.33664587140083313
132,Delta,0.053379495,0.495787113904953,0.5960084199905396,0.377042293548584,0.34464916586875916,0.5128966569900513,0.2775792181491852
133,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Gaussian,0.012868415,0.5050135850906372,0.4859611988067627,0.40240612626075745,0.44375860691070557,0.541102945804596,0.48945486545562744
133,Delta,0.03711788,0.4497626721858978,0.6072560548782349,0.3956936001777649,0.3368198871612549,0.5459738969802856,0.3087467849254608
134,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Gaussian,0.011111968,0.38825327157974243,0.4453445374965668,0.2770652770996094,0.37640199065208435,0.4366660714149475,0.25391143560409546
134,Delta,0.032467898,0.455637127161026,0.5584914684295654,0.3735122084617615,0.39151936769485474,0.547378659248352,0.3319890797138214
135,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Gaussian,0.018404653,0.47094279527664185,0.51905757188797,0.3398292064666748,0.3965909481048584,0.48398488759994507,0.4970855712890625
135,Delta,0.06057176,0.47091907262802124,0.5478875041007996,0.34059152007102966,0.3975033462047577,0.48713600635528564,0.2873334586620331
136,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Gaussian,0.01158375,0.34554585814476013,0.42927539348602295,0.30165964365005493,0.2544322609901428,0.45094987750053406,0.24975518882274628
136,Delta,0.047427684,0.4373781979084015,0.6134189963340759,0.41559043526649475,0.44077423214912415,0.5753637552261353,0.3220612406730652
137,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Gaussian,0.02406852,0.4226527810096741,0.4425516426563263,0.3148356080055237,0.4091903269290924,0.4685773253440857,0.37017789483070374
137,Delta,0.07577156,0.42610692977905273,0.528045654296875,0.3419121503829956,0.3037070035934448,0.5187745094299316,0.23271243274211884
138,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Gaussian,0.010731258,0.4222875237464905,0.47463488578796387,0.31119003891944885,0.32632729411125183,0.4806768298149109,0.36501792073249817
138,Delta,0.03711612,0.30821579694747925,0.47200706601142883,0.2822139859199524,0.1735875904560089,0.3781771957874298,0.19913090765476227
139,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Gaussian,0.01993709,0.42067012190818787,0.4464271068572998,0.3092072010040283,0.32424595952033997,0.4592324495315552,0.3880480229854584
139,Delta,0.08683462,0.42057284712791443,0.5328764915466309,0.33968132734298706,0.25165536999702454,0.48163601756095886,0.23133137822151184
140,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Gaussian,0.017332373,0.47364428639411926,0.48371028900146484,0.33826738595962524,0.38143569231033325,0.46829017996788025,0.44168826937675476
140,Delta,0.055200357,0.3243142068386078,0.439800888299942,0.24289877712726593,0.170053631067276,0.3025606870651245,0.18306849896907806
141,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Gaussian,0.014212266,0.4593319296836853,0.5022838711738586,0.3385219871997833,0.38279810547828674,0.5080153346061707,0.39413678646087646
141,Delta,0.0482107,0.4589637219905853,0.5700008273124695,0.3894520103931427,0.3111119270324707,0.49054980278015137,0.3169466257095337
142,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Gaussian,0.012866859,0.3660295605659485,0.3766776919364929,0.2473587989807129,0.2672055959701538,0.38054174184799194,0.2892102599143982
142,Delta,0.07028648,0.5070400834083557,0.5988373756408691,0.36947113275527954,0.33309441804885864,0.5668184757232666,0.34423696994781494
143,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Gaussian,0.013186168,0.40685561299324036,0.4309478998184204,0.28974589705467224,0.4216240346431732,0.43776148557662964,0.27028948068618774
143,Delta,0.051827352,0.4513856768608093,0.5991771817207336,0.388489693403244,0.47426313161849976,0.5160474181175232,0.3191201090812683
144,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Gaussian,0.016213737,0.4680684804916382,0.48972636461257935,0.3528605103492737,0.35993528366088867,0.4835074841976166,0.36038005352020264
144,Delta,0.07176867,0.4099992513656616,0.48771756887435913,0.29809391498565674,0.27498847246170044,0.39490532875061035,0.24217486381530762
145,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Gaussian,0.011095807,0.38673532009124756,0.42656898498535156,0.2841741442680359,0.4216001629829407,0.41913217306137085,0.2959825098514557
145,Delta,0.05706128,0.46739670634269714,0.5683157444000244,0.3623608648777008,0.37179890275001526,0.5084162950515747,0.24733078479766846
146,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Gaussian,0.014861378,0.4425830543041229,0.42771297693252563,0.3087639808654785,0.31919988989830017,0.469745934009552,0.4163379371166229
146,Delta,0.06831329,0.5316652655601501,0.638408899307251,0.42394331097602844,0.3871351182460785,0.6026333570480347,0.28808900713920593
147,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Gaussian,0.01639884,0.455403208732605,0.4572095274925232,0.31320762634277344,0.3339923620223999,0.49528756737709045,0.3752995431423187
147,Delta,0.046839252,0.45901915431022644,0.5341658592224121,0.3579050600528717,0.3238459527492523,0.5229988098144531,0.2859521806240082
148,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Gaussian,0.013827454,0.4146006107330322,0.39747777581214905,0.2708151042461395,0.43025267124176025,0.4542487859725952,0.38050177693367004
148,Delta,0.048169006,0.43045470118522644,0.5507619976997375,0.3518913984298706,0.25175124406814575,0.5159578323364258,0.23462894558906555
149,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Gaussian,0.011432332,0.4272388815879822,0.45808330178260803,0.3004997670650482,0.4000823497772217,0.4669593274593353,0.3517458140850067
149,Delta,0.037242774,0.46623536944389343,0.5789462327957153,0.3357968032360077,0.3135901987552643,0.5011242032051086,0.23641592264175415
150,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Gaussian,0.016123166,0.42758458852767944,0.48115748167037964,0.3115842938423157,0.3612656593322754,0.47066187858581543,0.41319307684898376
150,Delta,0.060056325,0.5359812378883362,0.6260663270950317,0.43118125200271606,0.34584471583366394,0.5737228989601135,0.34640026092529297
151,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Gaussian,0.015291616,0.4860858619213104,0.49442875385284424,0.3521817624568939,0.363155722618103,0.498420774936676,0.44459962844848633
151,Delta,0.058830623,0.39919060468673706,0.5443847179412842,0.3292241394519806,0.21690265834331512,0.3671204149723053,0.18743614852428436
152,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,Gaussian,0.01974888,0.4600917398929596,0.48080211877822876,0.3299329876899719,0.46855002641677856,0.5062366724014282,0.4001295566558838
152,Delta,0.05007778,0.5014979839324951,0.5929878354072571,0.39097681641578674,0.3912338614463806,0.5331605076789856,0.3218248188495636
153,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Gaussian,0.0133917555,0.4381820261478424,0.46688833832740784,0.3250100016593933,0.3867494761943817,0.5066936612129211,0.43131744861602783
153,Delta,0.036771808,0.43321382999420166,0.5367245674133301,0.32414698600769043,0.3158479332923889,0.5307899713516235,0.25554588437080383
154,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Gaussian,0.010651245,0.3713724911212921,0.36847537755966187,0.2332630455493927,0.27478381991386414,0.3581683039665222,0.2278783768415451
154,Delta,0.050358612,0.5115896463394165,0.6128324270248413,0.39903944730758667,0.4421662986278534,0.578622579574585,0.30282020568847656
155,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Gaussian,0.019209841,0.4130678176879883,0.4324249029159546,0.3053566813468933,0.28444594144821167,0.4268937110900879,0.39081552624702454
155,Delta,0.07184049,0.46200770139694214,0.5561188459396362,0.32672810554504395,0.3027688264846802,0.4838417172431946,0.24110570549964905
156,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Gaussian,0.012171437,0.4561482071876526,0.4545687437057495,0.3497413396835327,0.302331805229187,0.4879535436630249,0.3995717465877533
156,Delta,0.060022954,0.4874926507472992,0.5984954237937927,0.3938103914260864,0.32803773880004883,0.5634831190109253,0.2848304212093353
157,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Gaussian,0.024116598,0.5051941871643066,0.5233332514762878,0.36078310012817383,0.4650436043739319,0.5138502717018127,0.3766079246997833
157,Delta,0.071317025,0.38919374346733093,0.517877459526062,0.3183642029762268,0.27124834060668945,0.40273934602737427,0.22968629002571106
158,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Gaussian,0.010201847,0.3904189467430115,0.42926397919654846,0.2885882258415222,0.22641727328300476,0.43158769607543945,0.314294695854187
158,Delta,0.06270499,0.4342741370201111,0.5598226189613342,0.3389485478401184,0.28641119599342346,0.44391942024230957,0.2549891173839569
159,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Gaussian,0.012371552,0.5019975304603577,0.48363348841667175,0.37331894040107727,0.38325291872024536,0.5043561458587646,0.5181516408920288
159,Delta,0.07186609,0.4532909095287323,0.5671808123588562,0.34637096524238586,0.1972249150276184,0.4786021113395691,0.2718597650527954
160,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Gaussian,0.028506564,0.5397471785545349,0.5211025476455688,0.37488335371017456,0.4080986976623535,0.5416786670684814,0.3922336995601654
160,Delta,0.07467006,0.47248268127441406,0.5654045343399048,0.3993169963359833,0.2728462815284729,0.5414833426475525,0.3608665466308594
161,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Gaussian,0.0155652175,0.4126218855381012,0.45735836029052734,0.2861030101776123,0.31710511445999146,0.48307690024375916,0.41123560070991516
161,Delta,0.0640677,0.5058639645576477,0.6195095777511597,0.4273889660835266,0.30849748849868774,0.5476823449134827,0.30536624789237976
162,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Gaussian,0.014943396,0.4322618842124939,0.4587385952472687,0.306580513715744,0.3720937967300415,0.4657297134399414,0.4051329493522644
162,Delta,0.06747974,0.5812156796455383,0.6441460847854614,0.4328789710998535,0.3607177734375,0.5529683232307434,0.3729344606399536
163,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Gaussian,0.009958075,0.30976518988609314,0.3806626796722412,0.2384926825761795,0.19274498522281647,0.38017868995666504,0.28132104873657227
163,Delta,0.056370527,0.42057672142982483,0.5459585189819336,0.342384934425354,0.3267439305782318,0.45837485790252686,0.24003556370735168
164,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Gaussian,0.01282734,0.3880234658718109,0.42576688528060913,0.27212539315223694,0.36481422185897827,0.4242418706417084,0.31872880458831787
164,Delta,0.058328424,0.45910710096359253,0.6112643480300903,0.370534211397171,0.23751431703567505,0.4912203550338745,0.2414941042661667
165,EDM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Gaussian,0.010677579,0.35312896966934204,0.39262115955352783,0.2556318938732147,0.23129206895828247,0.43122410774230957,0.2635565996170044
