,epoch,sigma,name,St_EV,St_EV_std,St_EV_rev,St_EV_rev_std,Dt_EV,Dt_EV_std,Dt_EV_rev,Dt_EV_rev_std,St_Var,St_Var_std,Dt_Var,Dt_Var_std
23,0,0.05,mean isotropic,-9400.796875,1540.169189453125,0.019748937338590622,0.0016333297826349735,0.059788793325424194,0.15402954816818237,-12.751503944396973,6.1630144119262695,477729344.0,213912304.0,212.8627166748047,2.9387289032456465e-05
24,0,0.05,mean + std isotropic,0.9155663251876831,0.040357865393161774,0.920540452003479,0.035297371447086334,0.9999915361404419,4.037664893985493e-06,0.9999915361404419,4.038168754050275e-06,53023.6796875,23742.3515625,3117.269775390625,1270.689697265625
25,0,0.05,gaussian,-65.25057983398438,28.798954010009766,0.016661599278450012,0.008627573028206825,0.9933747053146362,0.002880059415474534,0.9933791160583496,0.0029386465903371572,2848147.75,138092.53125,3135.69140625,1296.9659423828125
26,0,0.05,gaussian regularize,-61.009220123291016,26.91437339782715,0.016966206952929497,0.009200803935527802,0.9937988519668579,0.00269159022718668,0.9938037395477295,0.0027458020485937595,2667353.25,132929.53125,3135.939453125,1296.9656982421875
27,0,0.05,gmm delta,-114.55115509033203,51.625911712646484,0.009685490280389786,0.004433817695826292,0.988444447517395,0.005162892397493124,0.9885133504867554,0.005226997658610344,4916911.0,60808.484375,3148.828857421875,1297.085205078125
28,0,0.05,gmm_20_mode,-105.043832533715,46.01151407343615,0.01047903158563765,0.004573262952141958,0.9893952435800798,0.004601426054981158,0.9894477256126286,0.0046714922316934545,4538031.707310282,128802.52752461669,3146.6588802906526,1297.556391823302
29,0,0.05,gmm_10_mode,-97.67900396296079,42.87249109999561,0.011238859154519089,0.004966227497484946,0.9901317517162969,0.004287507158303378,0.9901727400052965,0.004359291038801409,4230143.297327952,181956.96330163864,3144.814417531088,1297.6431499529301
30,0,0.05,gmm_5_mode,-84.81687000527268,38.848642023922,0.012998328838738613,0.005740663146094108,0.991418009343527,0.0038850945991313122,0.9914418595033965,0.003953363705403496,3673232.794737336,303154.97696027206,3141.271965098238,1297.3518199742307
31,0,0.05,gmm_2_mode,-71.70166972804324,32.946935033932625,0.015279775169208903,0.007031964150439586,0.9927295766596165,0.00329488656540969,0.9927389681296896,0.0033592196618647775,3106027.9224532214,92725.31516320146,3137.588505517271,1297.0901828302804
32,0,0.05,gmm_1_mode,-64.80368892020323,28.600303319579517,0.016692665967656076,0.008684346081587467,0.9934194011412477,0.00286019340910223,0.9934238834126734,0.0029183192019014694,2829101.571778951,137547.48644742533,3135.716238433526,1296.9657740224127
33,0,0.1,EDM,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,46420.5859375,17688.375,2901.246826171875,1105.514404296875
34,0,0.1,mean isotropic,-581.8920288085938,94.89688110351562,0.07577452063560486,0.005856616888195276,0.06735859811306,0.151840940117836,-11.677299499511719,5.209161758422852,29186448.0,11954888.0,212.86270141601562,2.589177165646106e-05
35,0,0.1,mean + std isotropic,0.9170706272125244,0.036755047738552094,0.9208961725234985,0.03313421085476875,0.99986732006073,5.880861499463208e-05,0.9998674392700195,5.887471706955694e-05,48703.6640625,19949.22265625,2904.143310546875,1103.807373046875
36,0,0.1,gaussian,-19.283676147460938,7.918329238891602,0.054473936557769775,0.022891715168952942,0.9675456285476685,0.012669609859585762,0.9678305387496948,0.013620560988783836,866699.5,39571.234375,2980.273681640625,1194.896240234375
37,0,0.1,gaussian regularize,-18.92584228515625,7.7711567878723145,0.05465416610240936,0.02328614704310894,0.9681181907653809,0.012434125877916813,0.9684015512466431,0.013365211896598339,851702.5,39159.05078125,2980.492431640625,1194.8955078125
38,0,0.1,gmm delta,-28.331880569458008,11.776957511901855,0.039134763181209564,0.01491410844027996,0.9530682563781738,0.01884356141090393,0.9541534185409546,0.019803302362561226,1228550.5,16227.6669921875,3015.12646484375,1196.1754150390625
39,0,0.1,gmm_20_mode,-26.067001211150497,10.57215214007078,0.04219713514365278,0.0158252563126332,0.956692130680308,0.016915841196621328,0.9575264647793834,0.017980990036053728,1141942.2313241349,31614.52142320595,3006.657167140394,1196.489563397164
40,0,0.1,gmm_10_mode,-24.454011483969815,9.875348031577033,0.04470656918708382,0.016787382061356066,0.9592729541398458,0.0158009268087516,0.9599526059640486,0.016860255135594714,1077470.4431898107,37080.77823860794,3000.340212202736,1196.2506956806421
41,0,0.1,gmm_5_mode,-22.21457584644296,9.247076388143242,0.04880710296366167,0.018486581833433192,0.9628561046082587,0.01479567539078889,0.963343218218272,0.015855794144744716,985241.6197488039,50959.49595305968,2991.3161302910057,1195.4165651193725
42,0,0.1,gmm_2_mode,-20.284571431549956,8.496116443478337,0.052583126147036266,0.020777661825264124,0.9659441620644081,0.01359409571134059,0.9662857084905445,0.014593525228939504,905195.7018564469,22871.27068100692,2983.7274592728454,1194.9656293404403
43,0,0.1,gmm_1_mode,-19.24712118888668,7.903225748846916,0.05449094963157924,0.022931308912124092,0.9676041105676321,0.012645442030103262,0.9678888995175539,0.013594300886699764,865166.7407224872,39527.940139003105,2980.298629120929,1194.896228529946
44,0,0.2,EDM,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,42150.2421875,15011.62890625,2634.37109375,938.2216796875
45,0,0.2,mean isotropic,-36.17003631591797,5.93691349029541,0.2557606101036072,0.01642484776675701,0.04843985661864281,0.15198788046836853,-10.70608139038086,4.466230392456055,2090849.75,788966.6875,212.86273193359375,2.2361313313012943e-05
46,0,0.2,mean + std isotropic,0.9285171031951904,0.027238378301262856,0.9322939515113831,0.024158377200365067,0.998170018196106,0.0006973108393140137,0.9981745481491089,0.000703487079590559,44300.87109375,16716.60546875,2643.739501953125,934.9722900390625
47,0,0.2,gaussian,-4.453134059906006,1.5818512439727783,0.1678967922925949,0.0625719279050827,0.8603987097740173,0.040495775640010834,0.8691731691360474,0.05080398917198181,250728.09375,9856.15625,2966.3896484375,1259.688720703125
48,0,0.2,gaussian regularize,-4.427217483520508,1.5727258920669556,0.16797220706939697,0.06285446882247925,0.861062228679657,0.040262166410684586,0.8698087930679321,0.050511863082647324,249586.953125,9827.69921875,2966.56494140625,1259.6868896484375
49,0,0.2,gmm delta,-5.957121849060059,2.1180570125579834,0.1386500597000122,0.049193982034921646,0.8218963146209717,0.05422278121113777,0.8389517068862915,0.06349848210811615,307268.8125,3703.329833984375,3053.141357421875,1262.275146484375
50,0,0.2,gmm_20_mode,-5.424748226265665,1.8676977637421601,0.14819498400316045,0.053061923843152836,0.8355251931743191,0.047813545907773286,0.8492602828975633,0.0583700734126528,288137.92833475536,6326.721007218781,3022.9287981521593,1265.2802902028125
51,0,0.2,gmm_10_mode,-5.138900154017336,1.7961500059160214,0.15387049081977086,0.0546606760519271,0.8428429594464314,0.04598190292850919,0.85500949025501,0.05651884725674407,277124.4539893749,6357.04578283014,3005.6906597014254,1262.8799645262886
52,0,0.2,gmm_5_mode,-4.829782037492594,1.7110302149839915,0.16014215968409368,0.057333461600828,0.8507564440903379,0.043802807672393786,0.8614089172475103,0.054021708032911404,265167.9771149224,7905.136157395094,2988.1417603580144,1260.8851039693718
53,0,0.2,gmm_2_mode,-4.5782887020859,1.64458662646587,0.16542125063895147,0.06039762705617478,0.8571947250904974,0.04210182408726795,0.8665289940886142,0.0524393144822316,255294.75447083695,6534.126674318826,2973.068019969728,1259.6485604734794
54,0,0.2,gmm_1_mode,-4.450493402781634,1.5809129997916782,0.16790191396420634,0.06260107010461434,0.8604663114763957,0.040471759454574964,0.8692383064210213,0.05077366773491721,250611.1533706446,9853.388864105535,2966.415172950029,1259.6896616607278
55,0,0.5,EDM,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,24558.478515625,5176.353515625,1534.900146484375,323.520263671875
56,0,0.5,mean isotropic,-0.012894166633486748,0.15085329115390778,0.7404435873031616,0.018937235698103905,-0.012897182255983353,0.15085381269454956,-6.24643087387085,1.663609266281128,95070.9921875,20228.677734375,212.86270141601562,1.0640910659276415e-05
57,0,0.5,mean + std isotropic,0.9627501964569092,0.008017321117222309,0.9639787077903748,0.006999831646680832,0.9627500772476196,0.008017322048544884,0.9639341235160828,0.008764268830418587,25281.59375,5379.27734375,1599.295654296875,354.81634521484375
58,0,0.5,gaussian,0.16382983326911926,0.037778329104185104,0.5437592267990112,0.11358056962490082,0.16382735967636108,0.03777877241373062,0.4942042827606201,0.1309056133031845,45307.890625,1205.4014892578125,2819.179931640625,1277.235107421875
59,0,0.5,gaussian regularize,0.16452760994434357,0.03785761445760727,0.543774425983429,0.11366703361272812,0.1645251214504242,0.037858057767152786,0.49467742443084717,0.13066081702709198,45273.30859375,1204.6800537109375,2819.283203125,1277.234130859375
60,0,0.5,gmm delta,-0.00026275403797626495,0.017862753942608833,0.5003905892372131,0.10501479357481003,-0.0002657216973602772,0.017862839624285698,0.45039093494415283,0.14142195880413055,49156.01953125,631.1741943359375,3067.507568359375,1290.171630859375
61,0,0.5,gmm_20_mode,0.09004469783922764,0.03126231310289478,0.5233605073826193,0.109757930087873,0.09004198280485572,0.03126287898660623,0.4735160354702222,0.1354107696113528,47041.74714454623,756.0757232222102,2934.9918644022746,1290.3811815068966
62,0,0.5,gmm_10_mode,0.11807209216923592,0.03510789522533818,0.5310221851434509,0.11024640945537079,0.1180694605339665,0.035108401842742665,0.4817351486981829,0.13337886389302317,46366.41555516884,733.1738956366544,2891.9193789737838,1282.119302670222
63,0,0.5,gmm_5_mode,0.14143936707968613,0.03931097243457354,0.537551570694381,0.11148467565849775,0.1414368053359173,0.039311429374348346,0.48861619641651355,0.13125138236436906,45814.945608156966,854.5640843409637,2855.252049271915,1276.9227212942435
64,0,0.5,gmm_2_mode,0.15674683164556705,0.037291652304866946,0.5417917892999731,0.11278736463767845,0.15674431670516797,0.037292081588485425,0.49219970966689286,0.13182679667591532,45465.46836229811,1008.1456295411065,2830.0964698659805,1276.6195964014807
65,0,0.5,gmm_1_mode,0.1638961700603269,0.03778498669301465,0.5437570389086517,0.11359007292466804,0.1638936754668676,0.037785428986167845,0.4942543512525357,0.13087845622421948,45304.24432455656,1205.2699075417895,2819.2118227412657,1277.2366024089838
66,0,0.75,EDM,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15137.203125,1901.865966796875,946.0736083984375,118.86570739746094
67,0,0.75,mean isotropic,0.7846807241439819,0.030218081548810005,0.8950448036193848,0.009911483153700829,-0.09005546569824219,0.15297895669937134,-3.819089889526367,0.7985029220581055,30887.81640625,3925.82568359375,212.8627166748047,1.9466566300252452e-05
68,0,0.75,mean + std isotropic,0.9780154228210449,0.0029024691320955753,0.9783984422683716,0.0025143991224467754,0.8887026309967041,0.014693701639771461,0.8997389078140259,0.01806296966969967,15374.1005859375,1954.0404052734375,1062.494140625,164.7607879638672
69,0,0.75,gaussian,0.6342300176620483,0.07132284343242645,0.7262564897537231,0.09027770906686783,-0.8517140746116638,0.3610738217830658,0.30848217010498047,0.11009108275175095,20714.7734375,395.0914611816406,2750.84619140625,1230.854736328125
70,0,0.75,gaussian regularize,0.6343667507171631,0.07133831828832626,0.726260781288147,0.0903087705373764,-0.8510216474533081,0.36115214228630066,0.30879324674606323,0.1099303737282753,20707.63671875,394.97125244140625,2750.917724609375,1230.8543701171875
71,0,0.75,gmm delta,0.5629960298538208,0.06598584353923798,0.6915713548660278,0.0865902453660965,-1.2123363018035889,0.33405551314353943,0.26917383074760437,0.11754423379898071,21843.08203125,277.68109130859375,3081.707763671875,1247.9483642578125
72,0,0.75,gmm_20_mode,0.608980030163728,0.07101730576855124,0.7139386787524522,0.08923523085982217,-0.9795421248489911,0.3595271923000637,0.2926288671558608,0.11325494153999906,21139.036971580063,287.37344403595415,2866.831098059303,1244.8150419760639
73,0,0.75,gmm_10_mode,0.6195858217817449,0.07103202319462767,0.7192567902754678,0.08921653072934764,-0.9258502120254264,0.35960163795097916,0.2991583960978123,0.11137300827108605,20968.602887720997,295.4295682259587,2816.9089362909035,1235.7552924133745
74,0,0.75,gmm_5_mode,0.6269186161753867,0.07129191476117638,0.7227544249668103,0.08956497675946971,-0.88872787551066,0.36091729748694146,0.30430226541994904,0.11034407613636221,20837.168336823524,330.86576291578893,2784.401007328781,1231.6229450320131
75,0,0.75,gmm_2_mode,0.6321105885938645,0.07092260936980285,0.7252193354271268,0.08996775818615327,-0.8624434686156411,0.35904765372550357,0.3070492075220228,0.1107249850578402,20750.230596503043,366.55990944103615,2760.273523545552,1230.0494604570397
76,0,0.75,gmm_1_mode,0.6342408320614839,0.0713240587523969,0.7262542209763592,0.09028108279004833,-0.8516590949142677,0.3610799873216976,0.3085161439755306,0.11007120808977247,20714.007544862892,395.08104268573163,2750.8801688188096,1230.8552301543946
77,0,1.0,EDM,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9846.1240234375,789.4010009765625,615.382080078125,49.33707046508789
78,0,1.0,mean isotropic,0.9246333241462708,0.009655814617872238,0.9511969089508057,0.0047952537424862385,-0.20586752891540527,0.15449264645576477,-2.474010944366455,0.4515019357204437,15153.638671875,1207.351806640625,212.86270141601562,1.1578169505810365e-05
79,0,1.0,mean + std isotropic,0.9859376549720764,0.0012063599424436688,0.9860813021659851,0.0010505809914320707,0.7750020027160645,0.019301604479551315,0.8167431354522705,0.026853317394852638,9938.5810546875,791.8469848632812,764.2173461914062,95.04986572265625
80,0,1.0,gaussian,0.7982539534568787,0.05666578933596611,0.8287041783332825,0.0637703388929367,-2.227940082550049,0.9066560864448547,0.206058531999588,0.07879433035850525,11852.091796875,197.31704711914062,2649.9228515625,1181.155029296875
81,0,1.0,gaussian regularize,0.7982968688011169,0.056668948382139206,0.8287061452865601,0.06378281116485596,-2.2272539138793945,0.9067065715789795,0.2062714695930481,0.07868946343660355,11849.77734375,197.28140258789062,2649.97705078125,1181.1551513671875
82,0,1.0,gmm delta,0.7529439926147461,0.05691307410597801,0.7983900308609009,0.0639362707734108,-2.9529011249542236,0.9106130599975586,0.1744641214609146,0.08452686667442322,12283.419921875,154.2775421142578,3101.0302734375,1223.918212890625
83,0,1.0,gmm_20_mode,0.785334478413054,0.05759198686533361,0.8198087883530465,0.0641411988831152,-2.434652379758008,0.921475388704687,0.19657630542362303,0.07946009606498391,11969.744891505838,157.34635018956857,2781.3584893264506,1201.3318890779806
84,0,1.0,gmm_10_mode,0.7910002959334428,0.056918656618879064,0.823758907322015,0.06358997331867246,-2.343999198552329,0.9107020069815295,0.2008521197184568,0.07842906192538857,11919.292278225339,161.6695852717705,2723.220604214941,1187.4503436193997
85,0,1.0,gmm_5_mode,0.7949331840019003,0.05673271924894323,0.8264526531725486,0.06358127661493838,-2.2810729196774657,0.907726958724884,0.20405380045390065,0.0782127903107446,11881.816796054029,174.80271060276627,2683.6215675405,1182.0847480700772
86,0,1.0,gmm_2_mode,0.7972916574904546,0.0564840480974168,0.8280308436695032,0.06360794862529826,-2.2433373030144175,0.9037481839843771,0.20537184881654078,0.07900099495427047,11860.073364216938,188.82996243568383,2659.6891266510693,1179.8847700272202
87,0,1.0,gmm_1_mode,0.7982559249134821,0.05666512028593072,0.8287021241957535,0.06377116425336446,-2.227909012065721,0.9066453376462545,0.20608291151794245,0.07878031468966674,11851.835655997418,197.30430675706933,2649.962607416566,1181.1469394100263
88,0,1.5,EDM,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4921.640625,206.90211486816406,307.6025390625,12.93120288848877
89,0,1.5,mean isotropic,0.9807677268981934,0.0019459575414657593,0.9843384623527527,0.0013467378448694944,-0.5578157901763916,0.15762174129486084,-1.2484381198883057,0.22494563460350037,6035.4658203125,259.60662841796875,212.8627166748047,2.4791588657535613e-05
90,0,1.5,mean + std isotropic,0.9930288791656494,0.0003120007459074259,0.9930679798126221,0.0002823730756063014,0.4353370666503906,0.025271859019994736,0.6390629410743713,0.03846420720219612,4948.72412109375,212.862060546875,485.0131530761719,44.17377853393555
91,0,1.5,gaussian,0.9132155179977417,0.03321460261940956,0.9189029932022095,0.03489191085100174,-6.029549598693848,2.6903882026672363,0.10740026831626892,0.044568222016096115,5347.1689453125,75.74266052246094,2506.178955078125,1167.583984375
92,0,1.5,gaussian regularize,0.9132237434387207,0.03321492671966553,0.9189034700393677,0.034894976764917374,-6.0288777351379395,2.6904149055480957,0.10751781612634659,0.044509705156087875,5346.70068359375,75.73619842529297,2506.21337890625,1167.584228515625
93,0,1.5,gmm delta,0.8891701698303223,0.03463439270853996,0.8988698720932007,0.036184344440698624,-7.977217674255371,2.8053925037384033,0.08597775548696518,0.04453405737876892,5460.9765625,68.87191772460938,3110.31005859375,1233.48388671875
94,0,1.5,gmm_20_mode,0.9083277482719583,0.03421859881097948,0.9147384104865661,0.0357423055122156,-6.425454568776038,2.771712441701426,0.10289063331741638,0.04349319567108861,5368.193639755409,69.89031000052992,2631.4667305673,1200.1874978012704
95,0,1.5,gmm_10_mode,0.9106548100679146,0.03358812438205624,0.9167319477304712,0.035157222848388174,-6.236962512439783,2.7206438388867684,0.10525713818552018,0.04334322930690796,5358.100991248764,70.74300241009396,2571.6943007579835,1179.274219086394
96,0,1.5,gmm_5_mode,0.9120099823370842,0.033353311393120574,0.9178857309863085,0.03495752024726521,-6.127193538006883,2.701623929427967,0.10671025906432885,0.04328046212972473,5352.010346400339,73.00260474416766,2537.155494433274,1171.1308979239998
97,0,1.5,gmm_2_mode,0.9128819547430573,0.033154416197814236,0.9186163741327205,0.03483718029320083,-6.05656375836935,2.6855133708108583,0.10714258913231216,0.044457416933272056,5348.4142793524425,74.91549327946281,2514.699207441292,1166.3856649135266
98,0,1.5,gmm_1_mode,0.9132144157202229,0.03321416888281165,0.9189011775604489,0.03489188781558603,-6.029634425353102,2.6903533459286444,0.10741462074646314,0.04455932474081686,5347.11402412921,75.74272648777549,2506.2387085571,1167.573124513762
99,0,2.0,EDM,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2892.44921875,77.13976287841797,180.77818298339844,4.821145057678223
100,0,2.0,mean isotropic,0.9919933080673218,0.0006523620104417205,0.992887556552887,0.0005134701495990157,-1.0496976375579834,0.16700345277786255,-0.7395650148391724,0.1367216557264328,3253.79541015625,87.8071517944336,212.86270141601562,1.3727688383369241e-05
101,0,2.0,mean + std isotropic,0.9959078431129456,0.00011708363308571279,0.9959229230880737,0.00010637015657266602,-0.047587595880031586,0.029973013326525688,0.48724254965782166,0.042599573731422424,2902.98388671875,78.34014129638672,371.31317138671875,27.23468589782715
102,0,2.0,gaussian,0.9528337121009827,0.020542407408356667,0.9544602632522583,0.02117747813463211,-11.074567794799805,5.258861064910889,0.06577427685260773,0.03008359856903553,3026.654541015625,39.56960678100586,2388.7666015625,1160.660888671875
103,0,2.0,gaussian regularize,0.952836275100708,0.02054246887564659,0.9544605016708374,0.021178528666496277,-11.07391357421875,5.258877754211426,0.06584936380386353,0.030042774975299835,3026.504638671875,39.56765365600586,2388.79052734375,1160.6611328125
104,0,2.0,gmm delta,0.9372486472129822,0.021878588944673538,0.9404157996177673,0.02239478938281536,-15.064348220825195,5.600925922393799,0.04952295869588852,0.029407557100057602,3071.333984375,38.21815872192383,3112.3525390625,1241.9775390625
105,0,2.0,gmm_20_mode,0.9505568123690437,0.021063447276412694,0.9523914163210055,0.02161493965570535,-11.657451022992017,5.392248396587874,0.06275336923562808,0.029740583697210568,3033.301467976809,38.14711706092296,2494.9017373372017,1186.5222520356604
106,0,2.0,gmm_10_mode,0.9516397049386389,0.02072046957232808,0.9533806200171338,0.021295171952977785,-11.380230633341913,5.304445901823034,0.06432294942442812,0.02950819340546292,3030.145608747821,38.519062273506776,2444.325996478707,1168.6551428903597
107,0,2.0,gmm_5_mode,0.9522670477080575,0.02057523581082011,0.9539514960981614,0.021179895197082327,-11.219630967881919,5.267266107660546,0.06523611390344833,0.02946046512968441,3028.3432309771806,39.04704694416108,2415.066002488303,1161.6412237408947
108,0,2.0,gmm_2_mode,0.9526763942246079,0.020432869427160376,0.9543164377104327,0.021064528880744806,-11.11483831452475,5.230820294853799,0.06563906721535759,0.030066127996372517,3026.956969415228,39.384777391519115,2396.1151164237917,1155.1053691416773
109,0,2.0,gmm_1_mode,0.9528324735889547,0.0205422574369634,0.9544588543503907,0.021177472283447202,-11.074882050891315,5.258823695582949,0.06578371443812309,0.030075030937422368,3026.637520460232,39.57022896977469,2388.843907860013,1160.6552493427228
110,0,5.0,EDM,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,486.62213134765625,6.7141571044921875,30.41399383544922,0.41963163018226624
111,0,5.0,mean isotropic,0.9992142915725708,1.9871029508067295e-05,0.9992293119430542,1.8406068193144165e-05,-6.856507301330566,0.1986720710992813,-0.12231779843568802,0.02328125573694706,496.036376953125,6.796037673950195,212.86273193359375,2.9510943932109512e-05
112,0,5.0,mean + std isotropic,0.999313473701477,9.636088179831859e-06,0.9993137121200562,9.457340638618916e-06,-5.865590572357178,0.09636761248111725,0.12924149632453918,0.018410271033644676,486.8485107421875,6.670160293579102,239.85568237304688,4.706782341003418
113,0,5.0,gaussian,0.9937668442726135,0.0034735386725515127,0.9937878847122192,0.0034970606211572886,-61.331321716308594,34.735286712646484,0.014723073691129684,0.005035478621721268,489.3951416015625,6.374294281005859,1932.542724609375,1095.333984375
114,0,5.0,gaussian regularize,0.9937669038772583,0.0034735396038740873,0.9937878847122192,0.0034970890264958143,-61.33076477050781,34.735294342041016,0.014739908277988434,0.00502612441778183,489.3912353515625,6.374244213104248,1932.5498046875,1095.333984375
115,0,5.0,gmm delta,0.9898682832717896,0.004050722345709801,0.9899494647979736,0.004067305009812117,-100.3167495727539,40.507144927978516,0.008284879848361015,0.005839062388986349,491.3668212890625,6.396376609802246,3118.47314453125,1276.5257568359375
116,0,5.0,gmm_20_mode,0.9936151170312693,0.003511783469450794,0.9936385032579309,0.003532105006697939,-62.84861088068501,35.117748802546764,0.014116533947604617,0.0054147841887298605,489.4966307631164,6.379239305132752,1978.5307381020323,1105.9634398654468
117,0,5.0,gmm_10_mode,0.993699633375398,0.003378463813270225,0.9937223265521712,0.0033995109282723333,-62.00345014236609,33.78455625776869,0.014496734717690573,0.005079245858095616,489.4417545552416,6.374219359222973,1952.7708674058404,1064.990188497084
