,epoch,sigma,name,St_EV,St_EV_std,St_EV_rev,St_EV_rev_std,Dt_EV,Dt_EV_std,Dt_EV_rev,Dt_EV_rev_std,St_Var,St_Var_std,Dt_Var,Dt_Var_std,St_residual,St_rev_residual,Dt_residual,Dt_rev_residual
0,0,0.01,EDM,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,12403.65234375,6244.55517578125,775.7296142578125,390.5171203613281,0.0,0.0,0.0,0.0
1,0,0.01,mean isotropic,-6016347.5,767948.5625,0.0008036580984480679,5.111369682708755e-05,0.03802330046892166,0.12275544553995132,-29.195402145385742,16.130788803100586,74896637952.0,40009973760.0,24.78412628173828,2.1205655684752855e-06,6016348.5,0.9991963419015519,0.9619766995310783,30.195402145385742
2,0,0.01,mean + std isotropic,0.9573101997375488,0.030840683728456497,0.955730676651001,0.033224184066057205,1.0,3.2277724937301855e-09,1.0,3.2277724937301855e-09,12175.7578125,6504.32080078125,775.7452392578125,390.5146789550781,0.04268980026245117,0.04426932334899902,0.0,0.0
3,0,0.01,gaussian,-689.5977783203125,625.6150512695312,0.0014059271197766066,0.001577629242092371,0.999889612197876,0.00010002453927882016,0.9998894929885864,0.00010037926404038444,6616461.0,4113942.0,775.80517578125,390.78369140625,690.5977783203125,0.9985940728802234,0.00011038780212402344,0.00011050701141357422
4,0,0.01,gaussian regularize,-300.2900695800781,294.11993408203125,0.0019174439366906881,0.0036673431750386953,0.9999518394470215,4.7026209358591586e-05,0.9999518394470215,4.7181973059196025e-05,2920055.5,2154861.0,775.8546142578125,390.7852783203125,301.2900695800781,0.9980825560633093,4.8160552978515625e-05,4.8160552978515625e-05
5,0,0.01,gmm delta,-3296.97998046875,2361.572265625,0.00040567381074652076,0.000785442185588181,0.9994726777076721,0.0003775075892917812,0.9994726181030273,0.000378525466658175,30703958.0,760497.5625,776.0347290039062,390.8642272949219,3297.97998046875,0.9995943261892535,0.0005273222923278809,0.0005273818969726562
6,0,0.01,gmm_200_mode,-2568.5436940059853,1720.3468007198317,0.0005128070144982981,0.0003103567758678179,0.999589154795784,0.0002749998416138746,0.9995891056297743,0.00027563332215625405,24470978.86329939,2638419.1616849676,775.9716983234059,390.81156972103776,2569.5436940059853,0.9994871929855017,0.0004108452042159705,0.00041089437022567843
7,0,0.01,gmm_100_mode,-2175.688828160637,1420.7842080348482,0.0005468875225196763,0.0003248724217790378,0.9996519690845436,0.00022711578255263148,0.9996519175471401,0.00022765383453755885,20842423.264401905,2340467.999069627,775.9731938584323,390.8320790448922,2176.688828160637,0.9994531124774804,0.00034803091545643206,0.00034808245285988804
8,0,0.01,gmm_50_mode,-1650.2979876599738,1026.781364032675,0.0007280336274521752,0.00047441522847915406,0.9997359733687203,0.00016413565472832203,0.9997359190013768,0.00016451613112753832,16196983.144385153,2905134.681704632,775.9320981867497,390.8429085939758,1651.2979876599738,0.9992719663725478,0.00026402663127966797,0.000264080998623184
9,0,0.01,gmm_20_mode,-1088.7513530100953,769.3791254150492,0.0011537487093311715,0.0007457349490298749,0.9998257600990054,0.0001229805505389199,0.99982570786905,0.0001232453319011611,10485199.706119882,1968712.9941334014,775.8638842247365,390.8231019525328,1089.7513530100953,0.9988462512906688,0.0001742399009946327,0.0001742921309499934
10,0,0.01,gmm_10_mode,-881.5964722720249,752.4646211477308,0.0014399320250258127,0.0010005563689580545,0.9998588820601559,0.00012027707524389414,0.9998588261468704,0.00012053954879919343,8178504.943813221,1598756.276832998,775.8297541434094,390.8015479916093,882.5964722720249,0.9985600679749742,0.00014111793984405985,0.00014117385312961694
11,0,0.01,gmm_5_mode,-774.8931634678895,635.1999156711896,0.001571314618760606,0.0012452379311663061,0.9998759418586499,0.0001015451958611102,0.999875887192035,0.00010175858202000852,7228697.73239076,2001371.5871293778,775.8114630057707,390.7933294715047,775.8931634678895,0.9984286853812394,0.00012405814135008075,0.00012411280796498225
12,0,0.01,gmm_2_mode,-657.1621147543665,527.4497329269873,0.0015374550129644352,0.001565964934911537,0.9998947646330422,8.432633089755176e-05,0.9998947109513447,8.454245505445169e-05,6255501.565465655,2763302.170653919,775.8128093432739,390.78751071325644,658.1621147543665,0.9984625449870356,0.00010523536695783431,0.0001052890486552549
13,0,0.01,gmm_1_mode,-614.9319470566288,564.2822900909871,0.0014833334677080221,0.0017678900330876293,0.9999015160949339,9.022118926125217e-05,0.9999014515670668,9.053878634525346e-05,5909485.168932522,3773800.4547100468,775.8107996156165,390.7838873080281,615.9319470566288,0.998516666532292,9.84839050660602e-05,9.854843293322091e-05
14,0,0.02,EDM,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,12534.216796875,6408.357421875,783.48291015625,400.5592956542969,0.0,0.0,0.0,0.0
15,0,0.02,mean isotropic,-380469.875,49638.73828125,0.003191431285813451,0.00020681422029156238,0.026120588183403015,0.12703384459018707,-29.760936737060547,16.488203048706055,4780115968.0,2562034688.0,24.78412628173828,2.1902731077716453e-06,380470.875,0.9968085687141865,0.973879411816597,30.760936737060547
16,0,0.02,mean + std isotropic,0.9573096632957458,0.03001391887664795,0.9564589262008667,0.031215349212288857,0.9999998807907104,7.335641072359067e-08,0.9999998807907104,7.335641072359067e-08,12403.4375,6647.96337890625,783.53564453125,400.55169677734375,0.04269033670425415,0.0435410737991333,1.1920928955078125e-07,1.1920928955078125e-07
